userid,itemindex,rating,timestamp
243,15,2,879987526
243,3,3,879988104
243,10,3,879987495
243,10,5,879989217
243,18,3,879987397
243,17,4,879988913
244,18,5,880604302
244,15,5,880605578
244,2,3,880604326
244,9,5,880605766
244,6,5,880606533
244,10,1,880604148
244,18,1,880602264
244,11,2,880605264
244,1,5,880605766
244,11,5,880605131
244,14,5,880606634
244,5,5,880603219
244,3,3,880608733
244,9,2,880606818
244,14,2,880609193
244,13,5,880602210
244,6,3,880601905
244,12,3,880607154
244,17,1,880602264
244,0,5,880602132
244,9,4,880607684
244,15,4,880607365
244,17,4,880605185
244,2,5,880601904
244,8,2,880604077
244,13,4,880607335
244,2,2,880608016
244,1,4,880602843
244,4,3,880607489
244,10,5,880604234
244,4,5,880602058
244,10,4,880604583
244,11,1,880602264
244,7,4,880607116
244,4,4,880608670
244,3,4,880607335
244,14,4,880608112
244,11,4,880606593
244,1,3,880607154
244,9,3,880607925
244,6,4,880606760
244,8,4,880606385
244,5,4,880604252
244,8,3,880606667
244,15,3,880605010
244,5,3,880606180
244,12,5,880601905
244,6,1,880603442
244,17,3,880604004
244,16,5,880606118
244,7,3,880607034
244,0,3,880605333
244,7,1,880604583
244,15,1,880606874
244,12,1,880606947
244,0,1,880606274
244,8,5,880606698
244,5,2,880607269
244,3,2,880604698
244,12,4,880606043
244,15,2,880605071
244,17,2,880607205
244,3,5,880602451
244,13,2,880605514
244,12,2,880605333
244,18,2,880604503
244,1,2,880605010
244,7,5,880606274
244,16,2,880601905
244,16,3,880605010
244,4,2,880604981
244,13,3,880607365
244,0,4,880606418
244,17,5,880606993
244,6,2,880604379
244,16,4,880607489
244,10,2,880605333
244,2,4,880606442
244,18,4,880606634
245,17,4,888513575
245,1,3,888513026
245,12,1,888513860
245,17,2,888513344
245,13,4,888513212
245,1,1,888513860
245,10,4,888513664
245,11,4,888513691
245,7,5,888513522
245,7,4,888513361
245,14,4,888513447
245,15,4,888513026
245,18,2,888513081
245,2,3,888513502
245,18,3,888513279
245,2,5,888513447
245,0,2,888513058
245,15,3,888513425
245,12,4,888513664
245,8,4,888513326
245,12,3,888513425
246,0,2,884923175
246,15,4,884922512
246,18,2,884923811
246,7,4,884923715
246,6,2,884922740
246,2,3,884922272
246,10,4,884920978
246,10,3,884924001
246,3,2,884923390
246,12,3,884921613
246,6,3,884921861
246,8,2,884923306
246,18,5,884921380
246,1,2,884921839
246,3,3,884921767
246,3,4,884924327
246,13,3,884921661
246,14,3,884921511
246,11,2,884923767
246,5,4,884921638
246,6,1,884923955
246,8,3,884922898
246,9,3,884921679
246,11,3,884923405
246,17,3,884923047
246,18,4,884921319
246,12,1,884924765
246,18,3,884922740
246,5,2,884924026
246,1,3,884920900
246,13,1,884923305
246,5,1,884924473
246,3,1,884923687
246,8,4,884921986
246,14,5,884921428
246,4,3,884921794
246,9,2,884924460
246,1,5,884922042
246,2,1,884924780
246,13,4,884921227
246,4,4,884922697
246,16,3,884921861
246,14,4,884923922
246,0,5,884921533
246,17,5,884922383
246,15,5,884921488
246,11,4,884922512
246,0,4,884921637
246,17,1,884924813
246,14,1,884922605
246,18,1,884922869
246,16,4,884924026
246,7,5,884920918
246,6,5,884921033
246,11,5,884921594
246,1,1,884922554
246,13,5,884924991
246,10,5,884920978
246,7,1,884924710
246,2,4,884922605
246,3,5,884922235
246,8,5,884922475
246,4,1,884923175
246,10,1,884923547
246,12,5,884921948
246,17,2,884922658
246,10,2,884923372
246,14,2,884922917
246,16,1,884923425
246,0,1,884923592
246,5,3,884922434
246,16,5,884923348
246,0,3,884921453
246,4,2,884923329
246,7,3,884921965
246,2,5,884921227
246,5,5,884921638
246,12,4,884923329
246,1,4,884920918
246,17,4,884922451
246,11,1,884923175
246,9,4,884921380
246,15,1,884923811
247,16,5,893097024
247,1,4,893081396
247,7,4,893081395
247,10,4,893081396
247,15,4,893097024
247,10,3,893081411
247,11,5,893097024
247,15,2,893081411
247,14,5,893097024
247,7,5,893097024
247,9,4,893081381
247,6,4,893081381
247,18,4,893081396
247,9,5,893097024
247,17,3,893081396
247,12,5,893097024
247,12,3,893081411
247,5,3,893081395
247,13,3,893081411
247,3,4,893097024
247,5,2,893081411
247,13,5,893097024
247,4,4,893081395
248,0,5,884535446
248,12,1,884534695
248,13,5,884535084
248,3,5,884535433
248,8,5,884534695
248,10,4,884535374
248,4,4,884534672
248,13,3,884534419
248,16,3,884535046
248,15,5,884534695
248,8,3,884534649
248,1,3,884534946
248,12,5,884535013
248,2,5,884535085
248,18,5,884534735
248,3,3,884535532
248,7,3,884536150
248,9,3,884534379
248,5,4,884534716
248,2,4,884536117
248,14,3,884534772
248,6,2,884535013
248,0,1,884534472
248,17,1,884535157
248,1,4,884534992
248,16,4,884534945
248,6,4,884534968
248,5,3,884535582
248,5,5,884534808
248,7,2,884534968
248,7,5,884534735
248,18,2,884534672
248,9,2,884535013
248,10,3,884535840
248,0,4,884534968
248,17,4,884534793
248,11,5,884534992
248,4,5,884534945
248,3,2,884534752
248,16,2,884535582
249,5,4,879641109
249,10,4,879572124
249,8,5,879572167
249,16,3,879640502
249,1,3,879640306
249,9,4,879572451
249,12,3,879640436
249,16,4,879572370
249,0,5,879572582
249,15,4,879572760
249,5,3,879571456
249,17,5,879572600
249,13,5,879572167
249,10,3,879571715
249,11,4,879572567
249,4,4,879640998
249,5,5,879572370
249,1,4,879572210
249,9,5,879572402
249,9,3,879571557
249,14,5,879640935
249,7,3,879571586
249,2,5,879572668
249,4,5,879572630
249,11,5,879640868
249,6,5,879572725
249,8,4,879572284
249,12,4,879572944
249,7,5,879572668
249,1,5,879572256
249,18,2,879640585
249,3,4,879572314
249,13,4,879640396
249,6,3,879640284
249,16,5,879572567
249,2,3,879640603
249,15,3,879640361
249,17,2,879571999
249,17,4,879572256
249,3,5,879572256
249,7,4,879641305
249,10,5,879572911
249,11,3,879572284
249,18,4,879640326
249,8,3,879640618
249,9,1,879640481
249,0,4,879641285
249,15,5,879571883
249,14,4,879572370
249,12,5,879572600
249,0,3,879640549
249,2,4,879571752
249,5,2,879571998
249,18,3,879572256
249,14,3,879640436
249,18,5,879572189
249,8,2,879640436
249,13,3,879640452
250,2,3,878089467
250,18,5,878091736
250,0,5,878092002
250,15,3,878089229
250,8,4,878089921
250,1,5,878091771
250,7,5,878089921
250,12,4,878090114
250,4,4,878090499
250,3,3,878089628
250,15,4,883263374
250,12,5,878090499
250,18,4,878090004
250,7,4,883263439
250,12,1,883262792
250,17,3,878089182
250,14,4,878091735
250,1,4,878090114
250,13,4,878091772
250,9,4,878090153
250,6,4,878091818
250,7,2,878089786
250,10,4,883263374
250,5,2,878091736
250,0,2,878089100
250,16,5,878091818
250,0,4,878089436
250,1,2,878089033
250,8,3,878089033
250,16,4,878091915
250,9,3,878089837
250,9,2,878089753
250,17,5,878089099
250,10,5,883263374
250,3,4,878088970
250,7,3,878092059
250,9,5,883262672
250,2,5,878091915
250,5,4,883263374
250,15,5,878089581
250,9,1,878089033
250,11,4,878088969
250,14,5,878090294
250,3,5,878090365
250,2,4,878089921
250,5,5,878090414
250,13,1,878091683
250,18,3,878089182
250,10,2,883262694
250,13,2,878089182
250,4,2,878089182
250,14,2,878091682
250,6,3,878091736
250,11,5,878089547
250,1,3,878089786
250,17,4,883263374
250,4,5,878090004
250,3,2,878089202
250,3,1,883263007
250,5,3,883262792
251,7,5,886271640
251,2,3,886272585
251,11,3,886271496
251,4,5,886271855
251,16,3,886272319
251,17,3,886271856
251,3,3,886272378
251,7,3,886272118
251,14,3,886272319
251,13,4,886272547
251,9,3,886272197
251,15,2,886272547
251,14,5,886271884
251,15,3,886272086
251,15,4,886272086
251,4,3,886272514
251,9,2,886272585
251,6,3,886272486
251,18,3,886271641
251,12,5,886272086
251,8,3,886272514
251,12,2,886271641
251,1,2,886272407
251,5,4,886272175
251,10,3,886272378
251,10,4,886271733
251,18,5,886272118
251,9,5,886271472
251,11,5,886271920
251,7,4,886272118
251,5,3,886272283
251,16,4,886272223
251,11,4,886271955
251,12,4,886271700
251,1,4,886272009
251,9,4,886271675
251,7,2,886272175
251,0,4,886271856
251,14,4,886272547
251,1,5,886271641
251,3,4,886271541
251,11,2,886272514
251,3,5,886271733
251,2,5,886272118
251,6,4,886272615
251,5,5,886271733
251,13,5,886272146
252,11,5,891456989
252,11,4,891456738
252,1,5,891455263
252,16,5,891456876
252,2,5,891455329
252,10,5,891457490
252,5,5,891456797
252,0,5,891456876
252,18,3,891456738
252,15,4,891456876
252,9,5,891456464
252,5,3,891456877
252,7,4,891455743
252,14,4,891456876
252,1,4,891455743
253,1,5,891628651
253,16,5,891628416
253,2,3,891628358
253,4,4,891628670
253,9,4,891628002
253,13,4,891628451
253,7,5,891628252
253,17,3,891628651
253,2,5,891628598
253,8,4,891628181
253,9,3,891628094
253,2,4,891627893
253,15,3,891628670
253,11,2,891628883
253,1,2,891628884
253,12,5,891628159
253,5,4,891627790
253,3,5,891628295
253,13,3,891628074
253,5,5,891627775
253,17,4,891628416
253,7,4,891628252
253,16,3,891628278
253,15,4,891628019
253,11,5,891628278
253,12,4,891628518
253,14,3,891628578
253,11,3,891628033
253,18,5,891628416
253,1,4,891628535
253,0,4,891628416
253,2,1,891628884
253,14,5,891628323
253,13,5,891628358
253,8,3,891627664
253,16,4,891628094
253,10,3,891627815
253,18,3,891628229
253,8,5,891628392
253,0,5,891628341
253,10,5,891628435
253,10,4,891628501
253,1,3,891628229
253,6,3,891628501
253,5,3,891628142
253,11,4,891628060
253,7,3,891628060
253,12,2,891628883
253,4,3,891628614
253,6,4,891628252
253,15,2,891628883
253,10,2,891628883
253,4,2,891628884
253,15,5,891628374
253,9,5,891628229
254,7,3,886472369
254,3,1,886474619
254,11,2,886472023
254,18,1,886474650
254,12,2,886470859
254,12,1,886476165
254,2,5,886471880
254,17,2,886473631
254,11,4,887347350
254,10,5,886471151
254,6,3,886475952
254,1,1,887346861
254,17,3,886473808
254,6,4,886472767
254,15,3,886473120
254,1,4,886474619
254,8,1,886473736
254,16,3,886475523
254,13,3,886474807
254,1,3,886475790
254,8,3,886475004
254,5,1,886474122
254,11,3,886473158
254,10,4,886472643
254,4,4,886475406
254,3,3,886474712
254,18,3,886471695
254,16,2,886473254
254,10,3,886472504
254,7,2,886474650
254,4,1,886475790
254,5,3,886472768
254,13,4,886473190
254,16,1,886472400
254,2,2,886474619
254,12,3,886475682
254,10,2,886474847
254,8,2,886476123
254,0,4,886472609
254,3,4,886471695
254,14,4,887347350
254,12,4,886472713
254,2,3,886472089
254,1,2,886470904
254,14,1,886475406
254,2,4,886472400
254,7,4,886472051
254,9,5,886470465
254,0,3,886470765
254,0,2,886475234
254,18,2,886474396
254,17,4,886472713
254,4,3,886471959
254,15,2,887347834
254,14,2,886472434
254,10,1,886475980
254,7,1,886476092
254,6,2,886475616
254,9,3,886474489
254,9,4,886472369
254,18,4,886474806
254,14,3,886473283
254,3,2,886475476
254,9,1,886474426
254,16,4,887347350
254,1,5,886472172
254,5,4,887347350
254,12,5,886471959
254,0,5,886473158
254,8,5,887347000
254,5,5,886472799
254,3,5,886471720
255,6,1,883216544
255,18,2,883215723
255,5,2,883216748
255,4,1,883216958
255,12,3,883215759
255,8,4,883216958
255,14,4,883216902
255,9,1,883216958
255,16,1,883216958
255,17,1,883215723
255,15,1,883215902
255,12,1,883216903
255,18,5,883216448
255,5,4,883215525
255,8,2,883216600
255,14,1,883216748
255,18,1,883216672
255,1,5,883215586
255,5,3,883216358
255,11,3,883216544
255,16,4,883216902
255,10,3,883216544
255,2,1,883215723
255,17,4,883215723
255,3,5,883217072
255,14,3,883216902
255,10,5,883216544
255,6,4,883216902
255,4,3,883216748
255,17,5,883215759
255,10,2,883216958
255,3,4,883216185
255,0,1,883216672
255,7,1,883216358
255,9,3,883216544
255,2,5,883216245
255,18,4,883216544
255,15,3,883215358
255,8,1,883216958
255,7,2,883216544
255,4,2,883216544
255,14,2,883216358
255,6,5,883216448
255,12,4,883215630
255,1,3,883216845
255,7,3,883216599
255,17,2,883215829
255,13,1,883216600
255,11,4,883215406
255,13,2,883215795
255,2,2,883216185
255,3,2,883216845
255,0,2,883215723
255,5,1,883216902
255,0,3,883216748
255,13,3,883216845
255,1,2,883215867
255,9,2,883215586
256,15,4,882151167
256,1,4,882164443
256,0,4,882164927
256,7,4,882165328
256,16,4,882153321
256,4,4,882164603
256,16,3,882164444
256,1,5,882150192
256,14,4,882165135
256,7,5,882164231
256,9,5,882164559
256,4,5,882151123
256,15,2,882150053
256,10,5,882165067
256,8,5,882151456
256,16,5,882164955
256,14,3,882164525
256,2,5,882164480
256,18,4,882150152
256,11,4,882153724
256,10,4,882164444
256,2,4,882163677
256,8,4,882152509
256,11,5,882150552
256,14,5,882164696
256,11,3,882164927
256,1,3,882164443
256,12,4,882153751
256,6,5,882150552
256,16,1,882164603
256,9,3,882153321
256,17,4,882150152
256,18,3,882153258
256,7,2,882164999
256,15,5,882164559
256,8,3,882164999
256,16,2,882165032
256,9,2,882150508
256,5,2,882163857
256,7,3,882152605
256,4,3,882164525
256,5,3,882164059
256,13,4,882150313
256,0,5,882150193
256,6,3,882164603
256,13,2,882164603
256,17,3,882165032
256,2,3,882163834
256,15,3,882150192
256,11,2,882164999
256,18,5,882151623
256,12,3,882164999
256,17,5,882164644
256,5,4,882150313
256,3,5,882164696
256,12,5,882165296
256,9,4,882150644
256,13,5,882151017
256,6,4,882150552
256,3,4,882165269
256,12,1,882164643
256,12,2,882163805
256,13,3,882164443
256,0,3,882164559
256,3,3,882163730
256,10,3,882163857
256,7,1,882163778
256,6,1,882163754
256,5,5,882164406
257,16,2,882050236
257,9,4,879029716
257,14,4,880496522
257,7,3,882050360
257,18,5,879547608
257,1,5,879029543
257,13,4,879547534
257,10,5,882049973
257,2,3,879029742
257,3,4,887066556
257,5,4,882050151
257,4,4,879029543
257,16,3,879029620
257,3,3,879029516
257,6,2,880496892
257,8,3,880496822
257,12,5,882049897
257,18,4,879547534
257,14,5,879029742
257,4,5,879547534
257,2,5,879547440
257,18,3,880496958
257,5,5,882049950
257,1,4,882049973
257,12,3,882050202
257,0,5,879547717
257,9,5,883982173
257,9,2,882050168
257,17,4,884151807
257,16,5,882049896
257,6,3,882050397
257,3,5,879547440
257,11,3,879029516
257,8,5,879585415
257,15,4,880008245
257,15,2,879547764
257,11,4,882050006
257,6,4,879547695
257,10,4,879547655
258,4,2,885701004
258,3,1,885700919
258,3,5,885701024
258,10,2,885700811
258,9,5,885700778
258,15,3,885701024
258,15,5,885700877
258,11,2,885700811
258,0,1,885701099
258,7,4,885700946
258,6,4,885700811
258,0,4,885701062
258,9,4,885700898
258,11,3,885701004
258,3,3,885701044
258,1,5,885700778
258,6,5,885700811
258,5,3,885700877
258,10,5,885700946
258,7,5,885701004
258,18,5,885701062
259,9,3,881641699
259,16,4,874724937
259,7,2,883372151
259,9,5,883370924
259,9,4,888720593
259,14,5,877926006
259,13,5,874809057
259,5,3,888721050
259,14,4,874724781
259,5,4,874725386
259,12,4,874724882
259,15,5,874725485
259,0,5,877925049
259,8,4,877924028
259,2,2,883372151
259,2,5,876365003
259,3,4,874809091
259,12,5,874809192
259,1,4,883371882
259,8,3,883371001
259,10,3,874725264
259,7,4,883371839
259,6,3,874725120
259,2,4,874724843
259,10,4,874725081
259,3,3,874724905
259,16,5,876365003
259,15,3,881378653
259,7,3,881379128
259,13,4,874724754
259,2,3,888630664
259,14,3,883372151
260,3,5,890618729
260,15,3,890618198
260,18,5,890618729
260,1,5,890618729
260,8,5,890618729
260,2,5,890618729
260,4,5,890618728
260,11,5,890618729
260,7,4,890618537
260,11,3,890618198
260,6,1,890618403
260,17,4,890618537
260,18,4,890618898
260,10,4,890618198
260,15,2,890618198
260,6,3,890618349
260,9,5,890618198
260,8,4,890618476
260,3,3,890618295
260,17,5,890618729
261,16,4,890454246
261,15,5,890454351
261,3,5,890455020
261,3,4,890454279
261,18,5,890455190
261,11,5,890456142
261,7,3,890454310
261,17,3,890455521
261,16,5,890454351
261,2,3,890454045
261,18,4,890454974
261,7,2,890456142
261,17,5,890454045
261,12,4,890454843
261,9,4,890454217
261,0,3,890454974
261,8,4,890456142
261,1,5,890454351
261,17,4,890454190
262,9,4,879793938
262,7,4,879961282
262,11,4,879793597
262,4,4,879792604
262,9,3,879794530
262,14,4,879794951
262,1,2,879791875
262,8,3,879792792
262,2,4,879795122
262,0,2,879790874
262,3,4,879795059
262,6,2,879791471
262,11,5,879794296
262,11,2,879794887
262,13,4,879793854
262,7,2,879790783
262,15,5,879793022
262,15,3,879792713
262,14,2,879791049
262,11,3,879794667
262,9,2,879962366
262,8,4,879962570
262,7,3,879795319
262,12,4,879793479
262,16,3,879793188
262,5,3,879790603
262,14,5,879793022
262,7,5,879961954
262,4,3,879961283
262,10,4,879792713
262,0,3,879793503
262,16,1,879795430
262,1,4,879793022
262,12,1,879795155
262,13,2,879794140
262,3,3,879961374
262,16,4,879962292
262,18,2,879795319
262,2,2,879790974
262,15,4,879961532
262,18,3,879792604
262,12,2,879791130
262,5,4,879961819
262,5,2,879792604
262,18,4,879793075
262,17,2,879791216
262,14,3,879790603
262,8,2,879791537
262,10,3,879793970
262,1,3,879962366
262,13,3,879961283
262,6,4,879793641
262,6,5,879795122
262,2,3,879793854
262,17,5,879961282
262,6,3,879794359
262,12,3,879790741
262,17,3,879791031
262,3,2,879791335
263,13,5,891298854
263,6,3,891298792
263,14,4,891298854
263,2,5,891297988
263,10,2,891296842
263,0,5,891298977
263,16,5,891299949
263,12,4,891298655
263,17,5,891299324
263,15,5,891298792
263,3,5,891298107
263,5,1,891297276
263,13,4,891298592
263,17,4,891297417
263,3,2,891300103
263,18,3,891297485
263,5,2,891297416
263,10,5,891299630
263,0,3,891299949
263,2,4,891299387
263,6,5,891296919
263,9,5,891298914
263,18,4,891299815
263,11,4,891299573
263,7,4,891299752
263,5,3,891298453
263,10,4,891299448
263,12,5,891297416
263,8,5,891299877
263,3,4,891296842
263,15,4,891299207
263,9,2,891297330
263,4,5,891298107
263,7,3,891298163
263,11,3,891296969
263,6,4,891298792
263,1,4,891298336
263,8,3,891297988
263,9,4,891298107
263,11,5,891299697
263,5,4,891297330
263,1,5,891299514
263,3,3,891299387
263,13,3,891298337
263,5,5,891299752
263,16,4,891298392
263,7,5,891298453
263,4,3,891298654
263,14,2,891299448
263,13,2,891297766
263,9,3,891298727
263,1,3,891299387
263,18,5,891298392
263,0,1,891297485
263,14,5,891298453
263,12,2,891297484
263,15,3,891297330
264,11,2,886122031
264,2,3,886122771
264,18,4,886123531
264,4,5,886123358
264,8,1,886124097
264,2,5,886123472
264,15,5,886123530
264,14,4,886123531
264,15,4,886122952
264,0,5,886122706
264,7,3,886122447
264,14,2,886122446
264,1,4,886123596
264,11,3,886123596
264,1,5,886122031
264,6,4,886124197
264,1,2,886121691
264,12,5,886122577
264,14,5,886122261
264,2,4,886124417
264,14,3,886122644
264,5,5,886123728
264,9,5,886123472
264,13,2,886122508
264,7,5,886123358
264,10,5,886122352
264,18,2,886121811
264,17,5,886122952
264,8,5,886122031
264,8,3,886122446
264,18,3,886122352
264,5,3,886123358
264,12,4,886124352
264,4,3,886122892
264,18,5,886123656
264,6,5,886123727
264,10,4,886122446
264,4,2,886122577
264,12,2,886123596
264,3,5,886122098
264,13,5,886122447
264,3,4,886121516
264,16,4,886122261
264,7,4,886123727
264,11,5,886122098
264,9,3,886123530
264,16,5,886122031
264,12,3,886123728
264,16,2,886122194
264,9,4,886122952
264,13,4,886122194
264,1,3,886123472
264,4,4,886123656
265,0,2,875320542
265,3,4,875320024
265,18,2,875320661
265,10,2,875320180
265,16,2,875320371
265,5,5,875320601
265,1,5,875320247
265,18,4,875320689
265,5,4,875320084
265,4,2,875320084
265,12,2,875320398
265,3,5,875320332
265,15,5,875320024
265,11,4,875320633
265,16,5,875320714
265,12,3,875320633
265,11,2,875320487
265,7,2,875320689
265,17,3,875320424
265,1,4,875320516
265,8,4,875320661
265,4,4,875320714
265,3,3,875320574
265,10,4,875320462
265,15,3,875320574
265,0,3,875320112
265,15,4,875320302
265,2,3,875320371
265,16,3,875320542
265,13,2,875320462
265,7,5,875320714
265,13,5,875320633
265,12,1,875320398
265,4,3,875320052
265,9,4,875320052
265,17,4,875320112
265,2,5,875320424
265,9,3,875320462
265,6,4,875320601
265,9,5,875320462
265,10,3,875320462
266,5,5,892257865
266,2,1,892257419
266,9,5,892257831
266,9,3,892257940
266,17,1,892257446
266,17,3,892257897
266,14,4,892258004
266,10,3,892258004
266,4,3,892256967
266,6,3,892257940
266,12,2,892258038
266,11,3,892257897
266,6,4,892256705
266,0,2,892257101
266,0,4,892257940
266,15,2,892256765
266,10,4,892258004
266,2,4,892256828
266,1,4,892256662
266,9,4,892258004
267,13,4,878973426
267,9,3,878971266
267,14,3,878973701
267,1,3,878972650
267,3,3,878973088
267,18,5,878972903
267,10,4,878971629
267,10,3,878973088
267,12,3,878973568
267,5,3,878974608
267,13,5,878972241
267,13,3,878973483
267,8,3,878973329
267,3,5,878971989
267,8,5,878971745
267,11,3,878973900
267,7,3,878973854
267,0,4,878973825
267,0,2,878973426
267,10,5,878972119
267,7,4,878972586
267,5,5,878971874
267,16,5,878974783
267,17,4,878973276
267,0,5,878970368
267,4,3,878973734
267,14,4,878974509
267,9,4,878972266
267,2,3,878972463
267,1,4,878973250
267,11,4,878970785
267,16,4,878971716
267,3,2,878974460
267,13,2,878974128
267,8,4,878970785
267,7,5,878972193
267,2,5,878972463
267,6,5,878972756
267,18,3,878973088
267,6,1,878974659
267,9,5,878971542
267,4,5,878972558
267,14,5,878972170
267,15,4,878972524
267,3,4,878971816
267,1,5,878974783
267,17,3,878972463
267,15,3,878973047
267,12,5,878974783
267,7,2,878973995
267,8,2,878974509
267,6,3,878970953
267,12,4,878971438
267,2,4,878972493
267,18,4,878973047
267,4,4,878971405
267,11,5,878971773
267,16,3,878973922
267,5,4,878972289
267,17,5,878971745
267,14,2,878970785
267,6,4,878973675
267,15,5,878972314
268,2,1,875744228
268,9,4,875309486
268,12,2,875742341
268,12,4,875310311
268,15,2,875744228
268,7,2,875745350
268,0,2,875310745
268,18,2,875743909
268,5,2,875310116
268,8,4,875744136
268,13,4,876513897
268,8,2,875744556
268,6,2,875743978
268,2,4,875743563
268,6,4,875309430
268,9,2,875542174
268,11,4,875744173
268,10,2,875310116
268,16,1,875745536
268,4,4,875309829
268,5,3,876513855
268,11,2,875745255
268,14,4,875309430
268,5,4,875309719
268,16,3,875310673
268,17,3,875542174
268,10,4,875742499
268,3,3,875744388
268,17,4,875310784
268,3,4,875742613
268,1,2,875310784
268,10,3,875310571
268,7,4,876513953
268,9,1,875310645
268,4,3,875310745
268,9,3,876513675
268,13,3,875742647
268,15,3,875310311
268,2,3,875310824
268,18,4,875744966
268,0,4,875309945
268,3,2,875744289
268,1,4,876513708
268,4,2,875745579
268,0,3,875743656
268,18,5,875309718
268,8,5,875309859
268,3,5,875309344
268,14,3,875309319
268,1,3,875742530
268,12,3,875310524
268,18,3,876514002
268,10,1,875743929
268,5,1,876513643
268,11,1,875744228
268,6,1,875744289
268,8,1,876514002
268,0,5,875744966
268,8,3,875744832
268,17,1,875745428
268,3,1,875745231
268,12,5,875309344
268,17,5,875309829
268,12,1,875310603
268,15,5,875309859
268,1,1,875744136
268,7,3,875742556
268,6,3,875742556
268,14,2,875742680
268,11,3,875310491
268,16,4,875310745
268,9,5,875742316
268,14,1,875743216
268,1,5,875306477
268,0,1,875744228
268,15,1,875743735
268,2,2,875744173
268,5,5,875309430
268,13,1,875745536
268,13,2,875744895
268,17,2,875744321
268,15,4,875309882
268,2,5,875309282
268,18,1,875744582
268,16,2,875744021
268,13,5,876513855
269,6,3,891449691
269,17,1,891451431
269,15,1,891451590
269,16,5,891455815
269,8,4,891447141
269,9,1,891451570
269,11,2,891449751
269,17,4,891449880
269,10,5,891455816
269,18,3,891447409
269,1,5,891457067
269,7,1,891449691
269,2,2,891446838
269,13,4,891447931
269,11,3,891448365
269,11,5,891457067
269,7,4,891447960
269,4,4,891447891
269,14,4,891446265
269,8,1,891446873
269,9,5,891447960
269,17,3,891446132
269,12,3,891446133
269,9,4,891446246
269,12,4,891446756
269,2,3,891449189
269,15,3,891448895
269,18,5,891447141
269,4,5,891449646
269,9,3,891448120
269,11,4,891447169
269,9,2,891450509
269,3,3,891446722
269,7,3,891446838
269,16,1,891451754
269,3,2,891448697
269,2,4,891447979
269,4,1,891450427
269,2,1,891446662
269,17,5,891449728
269,12,1,891448048
269,10,3,891450385
269,14,5,891448951
269,5,4,891447815
269,3,4,891447002
269,12,5,891449572
269,13,3,891446904
269,5,5,891455816
269,6,1,891450902
269,14,3,891449608
269,5,3,891448547
269,0,3,891448456
269,16,4,891448850
269,0,1,891451947
269,6,4,891449646
269,3,1,891450555
269,13,5,891457067
269,13,1,891448643
269,15,2,891451470
269,7,2,891448569
269,18,2,891447216
269,15,4,891447593
269,18,4,891448823
269,2,5,891446132
269,0,5,891447169
269,1,4,891449123
269,10,4,891449922
269,11,1,891451451
269,10,1,891451857
269,6,5,891449214
269,1,1,891448643
269,5,2,891450780
269,8,2,891450385
269,6,2,891450780
269,13,2,891448800
269,14,2,891449842
269,5,1,891456350
269,17,2,891449670
269,10,2,891448871
269,1,2,891451374
269,4,2,891448738
269,12,2,891448497
269,0,4,891448895
269,8,3,891448283
269,16,2,891451111
269,7,5,891448345
269,3,5,891447409
269,1,3,891449031
269,14,1,891449962
269,15,5,891447773
269,16,3,891446443
270,4,5,876956420
270,17,5,876955729
270,16,3,876954093
270,2,5,876955531
270,5,5,876956064
270,3,5,876955633
270,12,3,876956442
270,9,1,876954484
270,7,5,876955899
270,13,4,876954192
270,12,5,876955938
270,9,5,876956232
270,10,4,876954223
270,8,4,876956264
270,16,4,876956137
270,15,5,876955939
270,14,5,876955938
270,8,5,876955042
270,7,4,876956233
270,6,3,876955976
270,2,1,876955689
270,18,4,876954945
270,13,5,876954521
270,17,4,876956038
270,0,4,876955019
270,3,4,876955938
270,4,3,876956038
270,2,3,876955868
270,10,5,876956389
270,5,4,876955976
270,11,5,876955938
270,2,4,876955633
270,15,4,876956106
270,1,5,876953744
270,15,3,876954965
270,6,5,876954456
270,17,2,876956064
270,14,4,876954484
270,0,5,876954036
270,1,2,876954733
270,3,1,876956264
270,6,4,876956360
270,3,2,876954223
270,9,4,876955531
270,11,4,876954965
270,11,3,876953744
270,14,3,876956064
270,14,1,876955633
270,18,5,876955976
271,10,5,885849356
271,5,4,885848475
271,18,4,885848916
271,6,4,885848886
271,3,4,885849791
271,11,4,885848672
271,8,4,885848616
271,17,4,885848770
271,10,4,885848672
271,14,4,885849470
271,9,4,885844583
271,15,4,885848373
271,13,4,885849648
271,0,4,885848770
271,2,4,885848770
271,12,5,885849419
271,16,4,885849164
271,12,4,885848314
271,6,3,885848559
271,9,5,885849025
271,12,1,885848179
271,3,3,885848863
271,17,5,885848475
271,1,5,885848616
271,7,4,885848408
271,1,4,885848447
271,15,3,885847926
271,1,3,886106038
271,13,5,885849164
271,17,3,885848916
271,6,5,885848640
271,14,5,885848971
271,7,5,885848863
271,2,5,885849164
271,15,5,885848408
271,18,5,885849275
271,3,5,885848475
271,4,5,885848770
271,12,3,885847927
271,4,4,885844430
271,8,5,885848475
271,5,2,885844746
271,2,1,885849386
271,0,3,885849742
271,16,2,886106165
271,10,3,885847800
271,9,3,885849386
271,18,3,885847956
271,15,1,885847194
271,7,3,885848062
271,7,2,885849275
271,7,1,885847170
271,9,2,885849470
271,5,3,885848971
271,14,3,885848448
271,12,2,885848943
271,15,2,885844583
271,13,3,885848518
271,17,2,885849087
271,8,3,885849419
271,11,3,885847357
271,16,1,885848218
